Student_ID,Study_Hours,Attendance,Previous_Marks,Assignments,Internal_Marks,Final_Result
870,3,76,82,39,66,Pass
871,7,57,62,50,69,Fail
872,2,81,76,98,36,Fail
873,8,41,87,55,36,Fail
874,1,66,40,69,75,Pass
875,5,95,40,37,80,Pass
876,6,61,81,83,30,Fail
877,8,50,84,58,41,Fail
878,2,97,31,33,31,Fail
879,3,45,57,63,85,Fail
880,1,67,57,39,64,Pass
881,3,58,33,41,50,Fail
882,4,69,36,36,39,Fail
883,4,98,38,48,79,Pass
884,7,65,61,32,65,Pass
885,6,90,91,31,45,Fail
886,8,40,87,47,50,Fail
887,2,98,31,89,72,Pass
888,5,58,58,93,32,Fail
889,9,47,88,57,33,Fail
890,8,76,56,48,82,Pass
891,2,60,73,32,60,Pass
892,3,70,66,37,89,Pass
893,3,76,35,96,97,Pass
894,4,72,37,89,70,Pass
895,7,77,44,77,46,Fail
896,4,92,97,36,45,Fail
897,1,51,65,42,32,Fail
898,9,61,53,65,54,Pass
899,5,84,82,74,95,Pass
900,7,56,59,31,92,Fail
901,4,65,54,75,71,Pass
902,3,55,69,78,42,Fail
903,9,51,55,38,30,Fail
904,2,97,63,92,75,Pass
905,5,48,63,71,87,Fail
906,7,48,95,60,99,Fail
907,6,66,90,82,97,Pass
908,4,74,40,74,82,Pass
909,6,83,68,47,53,Pass
910,8,93,45,68,73,Pass
911,5,57,47,91,42,Fail
912,4,59,46,64,79,Fail
913,5,99,60,38,32,Fail
914,9,58,59,64,71,Fail
915,2,58,54,68,54,Fail
916,3,50,86,86,30,Fail
917,9,71,83,79,55,Pass
918,8,44,69,47,41,Fail
919,9,41,37,30,35,Fail
920,9,48,33,35,67,Fail
921,3,43,40,38,60,Fail
922,8,45,58,42,94,Fail
923,4,66,49,86,87,Pass
924,9,78,54,59,71,Pass
925,7,45,52,36,60,Fail
926,6,61,99,68,59,Pass
927,7,98,91,44,58,Pass
928,7,46,44,84,36,Fail
929,8,70,83,99,92,Pass
930,4,84,89,47,59,Pass
931,2,95,34,73,76,Pass
932,8,93,67,88,96,Pass
933,9,87,39,56,63,Pass
934,7,51,41,33,71,Fail
935,2,80,88,85,37,Fail
936,1,83,65,56,66,Pass
937,2,99,44,91,49,Fail
938,4,60,68,37,51,Pass
939,6,59,96,88,52,Fail
940,7,74,55,46,72,Pass
941,1,54,49,44,81,Fail
942,6,60,40,78,46,Fail
943,4,65,75,52,72,Pass
944,8,56,52,95,81,Fail
945,2,99,78,48,67,Pass
946,6,88,47,35,90,Pass
947,1,86,34,98,65,Pass
948,6,62,67,54,39,Fail
949,1,70,86,67,99,Pass
950,7,91,58,43,53,Pass
951,7,49,46,34,64,Fail
952,8,66,53,94,93,Pass
953,4,96,68,41,36,Fail
954,8,95,59,36,91,Pass
955,4,45,87,44,44,Fail
956,5,65,92,65,91,Pass
957,5,71,76,51,83,Pass
958,5,44,63,60,36,Fail
959,9,69,52,98,78,Pass
960,5,89,90,54,95,Pass
961,8,97,74,51,71,Pass
962,3,78,74,42,41,Fail
963,3,80,68,62,66,Pass
964,2,71,84,33,85,Pass
965,9,97,89,47,49,Fail
966,7,85,91,84,38,Fail
967,3,76,66,69,74,Pass
968,7,49,94,42,58,Fail
969,6,97,89,88,74,Pass
970,1,56,99,64,74,Fail
971,6,66,85,56,76,Pass
972,9,44,45,84,96,Fail
973,8,76,40,71,87,Pass
974,9,83,72,76,93,Pass
975,7,42,38,62,83,Fail
976,5,90,95,82,62,Pass
977,6,48,70,30,50,Fail
978,8,56,72,77,32,Fail
979,3,81,32,52,39,Fail
980,5,80,60,54,30,Fail
981,9,48,43,72,42,Fail
982,2,96,41,56,64,Pass
983,2,59,50,91,39,Fail
984,8,75,44,73,64,Pass
985,8,89,87,41,86,Pass
986,8,94,91,89,60,Pass
987,6,86,30,77,67,Pass
988,5,84,90,35,51,Pass
989,5,48,91,87,35,Fail
990,3,59,39,69,64,Fail
991,3,81,92,72,45,Fail
992,7,81,54,91,55,Pass
993,3,60,83,37,46,Fail
994,1,86,32,46,49,Fail
995,7,66,72,54,51,Pass
996,9,74,87,57,65,Pass
997,8,45,53,74,61,Fail
998,3,51,82,45,99,Fail
999,8,98,92,57,37,Fail
1000,4,87,79,78,62,Pass
1001,7,99,38,63,77,Pass
1002,2,75,80,44,34,Fail
1003,5,71,35,80,60,Pass
1004,8,53,48,47,45,Fail
1005,9,46,52,40,49,Fail
1006,2,57,46,43,45,Fail
1007,7,89,51,81,87,Pass
1008,5,59,82,35,82,Fail
1009,5,89,92,54,59,Pass
1010,1,52,46,35,46,Fail
1011,2,98,52,98,97,Pass
1012,5,51,66,93,85,Fail
1013,5,96,95,69,37,Fail
1014,6,47,72,68,84,Fail
1015,1,56,48,79,97,Fail
1016,2,76,79,70,95,Pass
1017,1,88,78,30,81,Pass
1018,9,49,73,73,77,Fail
1019,5,95,75,65,76,Pass
1020,3,74,49,96,70,Pass
1021,2,67,97,39,62,Pass
1022,6,41,73,71,50,Fail
1023,6,91,31,61,38,Fail
1024,3,73,97,98,46,Fail
1025,6,98,56,98,88,Pass
1026,1,97,88,32,40,Fail
1027,1,60,65,54,65,Pass
1028,5,40,86,31,42,Fail
1029,2,83,84,53,87,Pass
1030,6,70,45,58,45,Fail
1031,1,90,83,73,58,Pass
1032,7,52,43,61,63,Fail
1033,6,49,31,88,86,Fail
1034,9,59,39,57,44,Fail
1035,2,47,66,35,93,Fail
1036,8,70,71,55,39,Fail
1037,5,81,85,75,71,Pass
1038,9,85,59,90,89,Pass
1039,1,80,34,32,66,Pass
1040,2,60,73,49,76,Pass
1041,3,74,77,62,44,Fail
1042,1,94,54,84,45,Fail
1043,3,94,77,41,87,Pass
1044,8,49,90,37,67,Fail
1045,7,81,98,87,68,Pass
1046,5,69,81,94,99,Pass
1047,2,52,33,75,39,Fail
1048,2,78,86,54,30,Fail
1049,2,91,76,95,61,Pass
1050,9,83,94,55,91,Pass
1051,6,80,60,66,60,Pass
1052,7,62,47,67,30,Fail
1053,9,56,33,99,89,Fail
1054,2,40,49,34,91,Fail
1055,9,95,43,95,47,Fail
1056,8,99,86,84,48,Fail
1057,7,81,99,41,37,Fail
1058,2,47,54,48,59,Fail
1059,8,87,74,70,51,Pass
1060,6,44,49,76,90,Fail
1061,6,99,84,73,59,Pass
1062,1,57,93,39,58,Fail
1063,9,69,53,82,57,Pass
1064,2,98,61,43,52,Pass
1065,3,97,40,70,43,Fail
1066,2,59,88,40,96,Fail
1067,4,95,99,75,56,Pass
1068,6,42,99,97,87,Fail
1069,2,72,41,72,70,Pass
1070,4,93,42,40,47,Fail
1071,3,92,98,87,58,Pass
1072,8,62,48,93,52,Pass
1073,9,63,90,34,82,Pass
1074,7,98,64,94,98,Pass
1075,6,91,71,46,40,Fail
1076,1,41,45,73,85,Fail
1077,3,85,92,81,80,Pass
1078,3,53,39,32,96,Fail
1079,7,90,94,51,32,Fail
1080,4,62,86,60,75,Pass
1081,2,43,48,65,47,Fail
1082,5,88,30,97,51,Pass
1083,7,46,81,57,51,Fail
1084,7,56,95,98,91,Fail
1085,4,74,99,76,47,Fail
1086,1,75,85,44,98,Pass
1087,5,73,40,67,84,Pass
1088,2,45,92,40,47,Fail
1089,5,48,84,91,78,Fail
1090,4,80,63,32,88,Pass
1091,1,45,34,76,80,Fail
1092,8,44,40,33,56,Fail
1093,4,88,57,62,87,Pass
1094,1,67,69,71,52,Pass
1095,9,83,84,83,48,Fail
1096,1,92,93,75,69,Pass
1097,5,97,31,96,96,Pass
1098,6,83,34,39,45,Fail
1099,5,79,48,81,69,Pass
1100,2,60,49,31,92,Pass
1101,3,88,94,36,53,Pass
1102,4,72,46,58,45,Fail
1103,5,52,83,56,88,Fail
1104,5,64,98,85,88,Pass
1105,6,56,86,87,32,Fail
1106,6,80,49,73,76,Pass
1107,7,68,75,70,99,Pass
1108,1,84,87,51,74,Pass
1109,1,81,32,63,70,Pass
1110,8,66,76,42,69,Pass
1111,6,42,57,74,91,Fail
1112,3,96,98,47,60,Pass
1113,4,88,33,91,78,Pass
1114,7,99,94,87,58,Pass
1115,8,98,76,78,45,Fail
1116,4,94,37,36,99,Pass
1117,4,90,60,75,40,Fail
1118,3,81,79,30,90,Pass
1119,3,67,40,47,59,Pass
1120,9,43,84,33,55,Fail
1121,6,99,56,94,43,Fail
1122,8,92,47,46,35,Fail
1123,4,60,37,43,83,Pass
1124,6,71,45,68,74,Pass
1125,7,57,58,90,78,Fail
1126,7,97,58,57,45,Fail
1127,7,70,72,97,76,Pass
1128,3,74,60,80,89,Pass
1129,1,58,68,91,77,Fail
1130,9,83,74,92,63,Pass
1131,2,73,68,77,82,Pass
1132,1,69,52,80,50,Pass
1133,1,75,44,87,44,Fail
1134,2,70,49,57,83,Pass
1135,9,89,57,70,54,Pass
1136,3,57,36,46,69,Fail
1137,4,79,97,58,90,Pass
1138,6,51,94,40,49,Fail
1139,5,76,94,41,89,Pass
1140,7,54,36,83,97,Fail
1141,3,59,34,34,85,Fail
1142,1,83,49,68,34,Fail
1143,4,44,45,92,31,Fail
1144,2,88,72,63,32,Fail
1145,6,70,43,88,79,Pass
1146,3,98,35,95,95,Pass
1147,7,51,57,81,78,Fail
1148,8,46,58,55,36,Fail
1149,3,86,97,44,38,Fail
1150,3,81,54,59,83,Pass
1151,4,49,95,73,35,Fail
1152,6,75,95,80,95,Pass
1153,9,62,71,79,63,Pass
1154,1,88,98,57,49,Fail
1155,4,48,97,87,50,Fail
1156,4,74,62,66,73,Pass
1157,7,84,52,43,58,Pass
1158,3,76,67,94,73,Pass
1159,2,82,38,83,90,Pass
1160,5,82,84,61,81,Pass
1161,3,86,88,98,46,Fail
1162,7,69,71,71,56,Pass
1163,6,75,30,53,38,Fail
1164,3,92,87,69,95,Pass
1165,1,69,94,66,41,Fail
1166,1,42,89,62,65,Fail
1167,9,99,55,31,44,Fail
1168,2,76,85,53,80,Pass
1169,4,52,54,43,42,Fail
1170,5,85,43,78,90,Pass
1171,7,97,46,71,34,Fail
1172,8,46,86,89,54,Fail
1173,6,66,50,30,78,Pass
1174,5,91,42,39,33,Fail
1175,6,42,87,43,55,Fail
1176,1,63,46,95,57,Pass
1177,6,86,58,42,97,Pass
1178,2,65,36,55,41,Fail
1179,8,87,34,91,46,Fail
1180,1,85,43,70,76,Pass
1181,9,89,80,77,31,Fail
1182,7,90,54,72,80,Pass
1183,4,88,59,66,93,Pass
1184,3,77,70,61,38,Fail
1185,2,54,83,45,71,Fail
1186,5,75,77,53,84,Pass
1187,5,90,60,64,64,Pass
1188,3,89,61,34,52,Pass
1189,1,82,95,72,45,Fail
1190,6,90,78,45,62,Pass
1191,6,78,60,59,85,Pass
1192,6,58,79,63,50,Fail
1193,1,75,77,31,43,Fail
1194,3,79,58,81,71,Pass
1195,8,73,54,69,37,Fail
1196,3,63,53,95,35,Fail
1197,3,77,98,65,81,Pass
1198,8,96,53,58,66,Pass
1199,9,95,89,87,71,Pass
1200,7,99,50,78,68,Pass
1201,9,92,80,99,59,Pass
1202,4,82,55,86,97,Pass
1203,6,82,36,54,66,Pass
1204,4,94,94,65,98,Pass
1205,8,60,83,41,91,Pass
1206,4,81,90,90,78,Pass
1207,7,70,90,87,69,Pass
1208,7,93,44,32,43,Fail
1209,1,84,35,50,47,Fail
1210,6,45,85,89,32,Fail
1211,8,45,67,92,32,Fail
1212,7,89,70,95,73,Pass
1213,2,50,90,82,93,Fail
1214,5,50,64,73,84,Fail
1215,3,56,96,51,40,Fail
1216,2,46,63,43,63,Fail
1217,3,70,32,72,78,Pass
1218,3,84,31,73,35,Fail
1219,3,61,49,92,54,Pass
1220,3,84,51,52,75,Pass
1221,6,83,80,78,62,Pass
1222,8,60,33,63,37,Fail
1223,7,49,95,35,71,Fail
1224,2,94,88,32,78,Pass
1225,1,57,41,88,53,Fail
1226,8,86,40,74,32,Fail
1227,6,93,42,32,58,Pass
1228,6,82,62,68,47,Fail
1229,6,67,36,93,36,Fail
1230,3,60,66,77,90,Pass
1231,9,63,58,51,66,Pass
1232,7,84,60,96,50,Pass
1233,4,97,65,99,32,Fail
1234,9,51,36,74,92,Fail
1235,4,86,36,55,86,Pass
1236,1,63,85,48,33,Fail
1237,9,69,62,63,40,Fail
1238,3,77,32,87,48,Fail
1239,5,72,42,85,69,Pass
1240,4,66,33,49,67,Pass
1241,5,53,96,52,53,Fail
1242,2,72,32,54,68,Pass
1243,7,54,68,55,49,Fail
1244,1,67,86,76,72,Pass
1245,3,47,70,52,45,Fail
1246,6,74,58,34,83,Pass
1247,4,97,37,88,50,Pass
1248,2,87,66,96,46,Fail
1249,8,59,49,92,91,Fail
1250,6,55,73,70,93,Fail
1251,8,55,69,78,43,Fail
1252,3,45,93,43,95,Fail
1253,3,89,91,47,95,Pass
1254,7,41,52,71,60,Fail
1255,3,84,66,72,66,Pass
1256,9,78,37,87,71,Pass
1257,9,77,32,70,76,Pass
1258,3,66,39,63,98,Pass
1259,3,55,94,41,59,Fail
1260,9,67,32,84,60,Pass
1261,7,56,48,40,87,Fail
1262,6,56,87,50,57,Fail
1263,3,96,71,47,74,Pass
1264,2,85,62,47,86,Pass
1265,5,68,42,74,63,Pass
1266,9,62,92,77,51,Pass
1267,7,49,72,78,57,Fail
1268,1,83,36,91,52,Pass
1269,9,68,30,68,99,Pass
1270,3,42,32,52,46,Fail
1271,7,86,50,86,52,Pass
1272,4,74,99,70,58,Pass
1273,3,56,38,61,53,Fail
1274,9,90,60,59,42,Fail
1275,1,51,50,93,90,Fail
1276,6,56,36,80,70,Fail
1277,6,54,52,82,63,Fail
1278,3,85,76,84,80,Pass
1279,8,98,32,47,99,Pass
1280,5,82,51,89,33,Fail
1281,9,48,63,80,41,Fail
1282,5,76,94,80,31,Fail
1283,1,56,36,34,68,Fail
1284,6,67,99,35,30,Fail
1285,5,91,57,89,32,Fail
1286,6,87,32,42,95,Pass
1287,6,69,53,75,69,Pass
1288,5,80,36,36,76,Pass
1289,4,71,79,49,52,Pass
1290,3,55,50,79,35,Fail
1291,6,88,41,90,43,Fail
1292,8,79,38,30,74,Pass
1293,9,40,89,95,40,Fail
1294,3,92,43,81,91,Pass
1295,5,83,43,32,44,Fail
1296,3,41,91,31,96,Fail
1297,1,79,82,96,84,Pass
1298,7,40,93,81,51,Fail
1299,8,45,69,85,56,Fail
1300,9,69,40,39,34,Fail
1301,2,41,77,72,68,Fail
1302,1,67,47,92,77,Pass
1303,6,66,30,95,84,Pass
1304,4,43,42,89,57,Fail
1305,4,56,56,53,52,Fail
1306,2,88,48,85,67,Pass
1307,2,61,70,52,93,Pass
1308,7,60,33,70,64,Pass
1309,7,64,97,42,77,Pass
1310,7,49,55,42,70,Fail
1311,1,76,78,38,93,Pass
1312,3,82,92,38,78,Pass
1313,4,63,92,70,92,Pass
1314,1,40,31,50,87,Fail
1315,1,64,30,97,89,Pass
1316,1,88,93,98,37,Fail
1317,3,55,30,50,39,Fail
1318,9,71,66,98,57,Pass
1319,3,81,91,46,38,Fail
1320,3,41,73,86,43,Fail
1321,2,68,68,45,71,Pass
1322,2,60,90,96,47,Fail
1323,6,71,83,79,41,Fail
1324,3,95,79,82,49,Fail
1325,8,95,38,51,52,Pass
1326,1,44,56,95,86,Fail
1327,4,54,43,97,55,Fail
1328,2,95,46,68,65,Pass
1329,9,83,57,92,65,Pass
1330,3,92,45,91,91,Pass
1331,9,67,86,62,42,Fail
1332,1,67,94,40,35,Fail
1333,7,51,48,94,66,Fail
1334,7,90,49,77,94,Pass
1335,3,40,45,39,92,Fail
1336,4,93,89,43,77,Pass
1337,4,76,87,34,73,Pass
1338,9,66,97,50,37,Fail
1339,1,61,74,88,92,Pass
1340,4,82,48,46,32,Fail
1341,7,91,89,98,51,Pass
1342,4,55,55,52,32,Fail
1343,4,85,59,88,73,Pass
1344,6,83,45,70,80,Pass
1345,3,63,99,64,90,Pass
1346,3,71,92,68,77,Pass
1347,8,43,41,64,61,Fail
1348,5,81,92,35,68,Pass
1349,3,99,30,69,66,Pass
1350,8,58,69,90,80,Fail
1351,9,64,59,90,70,Pass
1352,7,56,95,70,43,Fail
1353,6,78,64,75,65,Pass
1354,6,56,70,63,37,Fail
1355,9,48,54,46,50,Fail
1356,8,72,62,57,86,Pass
1357,2,75,53,80,30,Fail
1358,8,73,79,86,81,Pass
1359,4,54,42,55,67,Fail
1360,7,40,34,40,93,Fail
1361,4,83,46,91,42,Fail
1362,3,85,57,50,60,Pass
1363,4,46,93,57,59,Fail
1364,7,46,49,68,90,Fail
1365,3,93,57,98,61,Pass
1366,3,46,50,47,95,Fail
1367,6,61,63,43,68,Pass
1368,7,90,58,52,91,Pass
1369,8,61,46,98,88,Pass
1370,5,77,72,78,43,Fail
1371,4,64,47,75,52,Pass
1372,1,62,87,67,97,Pass
1373,3,95,98,79,60,Pass
1374,3,64,81,48,30,Fail
1375,7,59,85,44,72,Fail
1376,2,92,37,58,45,Fail
1377,4,67,74,74,50,Pass
1378,1,77,64,96,89,Pass
1379,7,53,84,93,35,Fail
1380,3,59,97,83,84,Fail
1381,5,70,71,64,64,Pass
1382,9,91,68,86,53,Pass
1383,4,62,69,96,59,Pass
1384,2,86,56,99,72,Pass
1385,5,65,79,63,33,Fail
1386,9,87,85,34,76,Pass
1387,5,57,69,61,73,Fail
1388,1,62,42,69,35,Fail
1389,9,68,58,41,86,Pass
1390,6,77,84,33,64,Pass
1391,7,47,55,72,53,Fail
1392,9,51,94,86,61,Fail
1393,9,41,81,63,45,Fail
1394,4,53,49,77,36,Fail
1395,5,50,97,64,30,Fail
1396,9,96,49,77,62,Pass
1397,9,87,38,85,80,Pass
1398,3,60,31,69,91,Pass
1399,5,65,85,75,52,Pass
1400,3,79,69,82,38,Fail
1401,6,41,45,74,71,Fail
1402,3,70,38,88,36,Fail
1403,1,77,40,75,41,Fail
1404,9,57,90,47,59,Fail
1405,3,90,51,99,58,Pass
1406,6,43,94,43,58,Fail
1407,9,46,36,72,74,Fail
1408,6,48,62,99,35,Fail
1409,8,89,89,44,72,Pass
1410,2,83,83,51,61,Pass
1411,7,49,87,89,46,Fail
1412,1,99,58,73,74,Pass
1413,2,93,52,35,69,Pass
1414,8,44,68,70,66,Fail
1415,6,50,63,51,78,Fail
1416,5,78,81,81,62,Pass
1417,6,64,99,95,82,Pass
1418,5,65,64,83,67,Pass
1419,5,85,76,87,53,Pass
1420,2,47,65,91,30,Fail
1421,8,97,66,69,77,Pass
1422,7,45,98,86,53,Fail
1423,4,69,58,51,46,Fail
1424,1,93,95,40,94,Pass
1425,9,51,48,60,87,Fail
1426,1,41,79,81,37,Fail
1427,4,63,55,60,91,Pass
1428,4,70,36,78,97,Pass
1429,4,69,52,67,72,Pass
1430,3,85,79,69,65,Pass
1431,7,88,75,73,88,Pass
1432,6,68,67,88,88,Pass
1433,5,74,37,77,69,Pass
1434,3,89,70,34,94,Pass
1435,1,73,89,31,73,Pass
1436,7,91,48,41,41,Fail
1437,2,42,84,39,31,Fail
1438,8,41,38,49,34,Fail
1439,4,52,75,38,68,Fail
1440,9,81,44,46,99,Pass
1441,8,51,62,99,90,Fail
1442,4,96,61,55,95,Pass
1443,2,57,73,74,51,Fail
1444,6,41,67,55,69,Fail
1445,9,54,64,91,61,Fail
1446,2,77,77,67,42,Fail
1447,1,69,82,73,77,Pass
1448,8,63,67,45,57,Pass
1449,4,60,65,71,92,Pass
1450,5,63,82,62,63,Pass
1451,6,95,43,53,75,Pass
1452,1,92,70,51,52,Pass
1453,5,48,83,60,73,Fail
1454,9,49,65,34,75,Fail
1455,8,51,43,42,34,Fail
1456,6,60,82,73,97,Pass
1457,3,40,64,94,88,Fail
1458,9,90,97,46,95,Pass
1459,5,97,92,51,39,Fail
1460,2,46,79,59,78,Fail
1461,2,46,43,44,59,Fail
1462,1,96,53,81,65,Pass
1463,7,53,57,62,65,Fail
1464,3,59,49,66,91,Fail
1465,6,87,69,39,94,Pass
1466,8,64,77,82,34,Fail
1467,2,48,37,65,45,Fail
1468,4,85,97,59,87,Pass
1469,5,79,93,95,85,Pass
1470,8,51,63,92,61,Fail
1471,6,46,62,46,98,Fail
1472,5,41,93,53,81,Fail
1473,7,59,51,41,67,Fail
1474,4,49,95,99,51,Fail
1475,7,87,85,79,71,Pass
1476,6,73,77,91,37,Fail
1477,2,58,62,83,65,Fail
1478,9,72,95,84,78,Pass
1479,3,56,67,89,41,Fail
1480,7,70,63,33,69,Pass
1481,6,62,92,90,78,Pass
1482,7,96,45,68,52,Pass
1483,1,48,48,33,83,Fail
1484,7,82,39,70,91,Pass
1485,2,77,48,97,53,Pass
1486,9,56,45,90,55,Fail
1487,5,69,91,93,46,Fail
1488,3,97,31,57,94,Pass
1489,9,82,41,57,95,Pass
1490,3,48,46,63,82,Fail
1491,8,84,68,58,85,Pass
1492,5,71,47,68,89,Pass
1493,2,78,88,35,46,Fail
1494,9,63,90,62,36,Fail
1495,3,49,55,91,30,Fail
1496,6,88,45,85,37,Fail
1497,5,51,42,84,38,Fail
1498,1,42,34,91,72,Fail
1499,4,63,56,62,56,Pass
1500,9,59,40,81,43,Fail
1501,2,62,46,59,50,Pass
1502,7,96,45,65,67,Pass
1503,6,85,62,81,69,Pass
1504,4,78,34,88,50,Pass
1505,5,41,33,80,79,Fail
1506,1,91,85,49,71,Pass
1507,5,63,41,48,62,Pass
1508,8,88,77,38,56,Pass
1509,1,42,41,44,85,Fail
1510,5,68,41,43,55,Pass
1511,4,56,64,65,61,Fail
1512,4,81,49,54,58,Pass
1513,3,92,30,99,79,Pass
1514,8,45,52,37,81,Fail
1515,8,68,64,40,63,Pass
1516,1,81,67,41,37,Fail
1517,9,66,89,77,33,Fail
1518,6,47,62,93,65,Fail
1519,8,83,53,88,38,Fail
1520,9,60,46,84,40,Fail
1521,5,57,60,88,38,Fail
1522,4,47,61,33,36,Fail
1523,2,46,33,32,54,Fail
1524,3,62,32,40,66,Pass
1525,7,99,35,52,76,Pass
1526,8,85,86,92,48,Fail
1527,1,43,84,77,31,Fail
1528,5,63,52,64,64,Pass
1529,1,72,91,67,72,Pass
1530,4,40,31,88,33,Fail
1531,3,81,37,40,51,Pass
1532,5,67,70,42,63,Pass
1533,6,68,67,54,87,Pass
1534,4,97,38,50,59,Pass
1535,9,84,44,83,34,Fail
1536,7,47,41,44,71,Fail
1537,4,44,85,66,89,Fail
1538,8,66,42,83,63,Pass
1539,9,73,47,32,75,Pass
1540,1,87,50,81,78,Pass
1541,5,44,32,58,94,Fail
1542,3,97,95,67,54,Pass
1543,5,50,72,87,45,Fail
1544,4,57,86,40,57,Fail
1545,6,40,37,69,74,Fail
1546,1,58,37,37,71,Fail
1547,1,53,31,90,68,Fail
1548,5,88,39,40,49,Fail
1549,5,69,95,87,42,Fail
1550,5,66,83,75,65,Pass
1551,3,92,82,85,46,Fail
1552,1,92,62,44,81,Pass
1553,1,98,54,92,96,Pass
1554,6,47,99,59,77,Fail
1555,7,57,50,44,77,Fail
1556,4,50,66,49,56,Fail
1557,5,98,46,52,70,Pass
1558,4,96,62,98,64,Pass
1559,4,57,41,84,61,Fail
1560,9,78,41,54,74,Pass
1561,8,69,93,76,91,Pass
1562,3,44,75,39,52,Fail
1563,1,40,93,35,46,Fail
1564,8,40,86,58,43,Fail
1565,9,52,59,56,92,Fail
1566,7,41,66,87,41,Fail
1567,6,93,74,99,97,Pass
1568,6,70,50,78,61,Pass
1569,4,85,80,33,30,Fail
1570,5,81,46,73,81,Pass
1571,6,64,95,39,35,Fail
1572,1,98,30,88,51,Pass
1573,6,69,92,77,71,Pass
1574,8,52,56,54,76,Fail
1575,5,98,32,36,58,Pass
1576,5,55,58,42,34,Fail
1577,4,45,88,90,80,Fail
1578,4,99,39,94,54,Pass
1579,6,95,89,78,57,Pass
1580,7,69,76,85,94,Pass
1581,9,77,85,74,51,Pass
1582,8,61,91,96,85,Pass
1583,9,88,92,70,80,Pass
1584,4,84,66,62,72,Pass
1585,1,51,71,99,98,Fail
1586,5,45,86,75,57,Fail
1587,6,98,73,42,48,Fail
1588,4,86,38,43,30,Fail
1589,3,79,36,65,92,Pass
1590,7,61,87,61,80,Pass
1591,6,57,46,46,60,Fail
1592,6,87,66,69,46,Fail
1593,6,42,33,60,73,Fail
1594,9,52,54,53,73,Fail
1595,3,55,52,41,82,Fail
1596,2,64,34,79,83,Pass
1597,4,68,81,52,44,Fail
1598,7,97,76,61,50,Pass
1599,7,89,31,53,36,Fail
1600,5,65,99,54,69,Pass
1601,7,91,40,73,65,Pass
1602,6,93,60,34,58,Pass
1603,9,60,99,33,58,Pass
1604,3,69,88,73,98,Pass
1605,7,64,77,67,86,Pass
1606,2,79,53,97,80,Pass
1607,7,53,66,70,42,Fail
1608,6,84,80,78,83,Pass
1609,4,89,83,63,49,Fail
1610,1,46,96,38,33,Fail
1611,3,94,46,43,40,Fail
1612,1,58,93,42,33,Fail
1613,3,92,66,43,56,Pass
1614,1,96,95,51,63,Pass
1615,9,75,55,58,67,Pass
1616,8,80,67,47,72,Pass
1617,3,99,87,40,79,Pass
1618,6,58,87,87,61,Fail
1619,6,65,49,91,72,Pass
1620,3,43,97,51,56,Fail
1621,4,87,31,54,76,Pass
1622,6,88,62,54,98,Pass
1623,9,73,77,47,99,Pass
1624,1,53,37,49,55,Fail
1625,8,61,51,71,31,Fail
1626,8,84,75,88,88,Pass
1627,1,69,87,47,72,Pass
1628,6,94,58,42,34,Fail
1629,9,82,57,45,47,Fail
1630,8,88,77,55,41,Fail
1631,3,76,70,64,71,Pass
1632,6,46,69,80,64,Fail
1633,3,63,57,49,67,Pass
1634,3,91,84,83,67,Pass
1635,4,67,78,91,51,Pass
1636,6,60,97,82,91,Pass
1637,1,61,67,59,37,Fail
1638,2,91,32,34,62,Pass
1639,7,60,86,88,51,Pass
1640,9,83,38,61,47,Fail
1641,5,67,37,83,94,Pass
1642,2,90,40,77,82,Pass
1643,7,63,60,72,41,Fail
1644,2,76,49,45,57,Pass
1645,4,94,75,31,51,Pass
1646,7,78,37,66,50,Pass
1647,7,77,49,95,94,Pass
1648,6,63,68,40,67,Pass
1649,2,86,76,41,74,Pass
1650,7,52,71,63,99,Fail
1651,5,47,74,47,57,Fail
1652,7,72,38,78,31,Fail
1653,2,64,82,92,81,Pass
1654,2,78,77,36,78,Pass
1655,1,64,61,44,94,Pass
1656,6,97,33,72,77,Pass
1657,8,78,63,71,75,Pass
1658,6,48,83,69,94,Fail
1659,8,71,92,48,37,Fail
1660,4,95,30,96,30,Fail
1661,7,45,83,36,63,Fail
1662,6,52,99,88,92,Fail
1663,1,43,67,99,78,Fail
1664,4,75,67,77,30,Fail
1665,3,82,35,72,65,Pass
1666,5,55,37,41,83,Fail
1667,7,72,84,76,72,Pass
1668,5,44,98,44,71,Fail
1669,3,93,88,69,77,Pass
1670,9,87,47,45,31,Fail
1671,5,47,63,64,61,Fail
1672,1,80,92,51,98,Pass
1673,1,85,98,79,54,Pass
1674,8,81,30,76,68,Pass
1675,9,41,32,67,31,Fail
1676,6,65,48,34,79,Pass
1677,1,40,71,73,57,Fail
1678,6,54,33,82,95,Fail
1679,1,43,44,52,64,Fail
1680,4,50,30,87,42,Fail
1681,1,42,69,64,76,Fail
1682,6,92,97,60,53,Pass
1683,1,87,96,87,95,Pass
1684,8,97,54,56,89,Pass
1685,3,86,78,79,61,Pass
1686,2,53,90,94,48,Fail
1687,2,93,38,60,97,Pass
1688,6,84,74,54,90,Pass
1689,3,99,67,41,74,Pass
1690,1,77,96,56,71,Pass
1691,7,90,37,97,67,Pass
1692,8,57,63,94,92,Fail
1693,7,69,78,77,46,Fail
1694,2,64,96,43,95,Pass
1695,7,86,91,88,43,Fail
1696,5,74,55,89,99,Pass
1697,7,74,96,71,76,Pass
